Date,Open,High,Low,Close,Adj Close,Volume
2010-03-11,165760.000000,165760.000000,161120.000000,161120.000000,153892.453125,0
2010-03-12,161040.000000,164520.000000,158240.000000,164440.000000,157063.515625,0
2010-03-15,169120.000000,171320.000000,167880.000000,170400.000000,162756.171875,0
2010-03-16,159000.000000,159000.000000,156520.000000,156520.000000,149498.796875,0
2010-03-17,156520.000000,156520.000000,156520.000000,156520.000000,149498.796875,0
2010-03-18,156520.000000,156520.000000,156520.000000,156520.000000,149498.796875,0
2010-03-19,163080.000000,163280.000000,163080.000000,163280.000000,155955.578125,0
2010-03-22,166200.000000,166200.000000,149880.000000,149880.000000,143156.671875,0
2010-03-23,147280.000000,147280.000000,142560.000000,142720.000000,136317.859375,0
2010-03-24,142520.000000,146440.000000,142440.000000,146440.000000,139870.984375,0
2010-03-25,142400.000000,148560.000000,141000.000000,148360.000000,141704.843750,0
2010-03-26,144360.000000,153920.000000,143680.000000,151240.000000,144455.656250,0
2010-03-29,152000.000000,152000.000000,145920.000000,146440.000000,139870.984375,0
2010-03-30,145720.000000,145720.000000,145720.000000,145720.000000,139183.265625,0
2010-03-31,147480.000000,147480.000000,141680.000000,146040.000000,139488.906250,0
2010-04-01,138600.000000,148640.000000,136880.000000,146760.000000,140176.640625,0
2010-04-05,135000.000000,135000.000000,132560.000000,132840.000000,126881.039063,0
2010-04-06,135480.000000,136520.000000,133440.000000,135000.000000,128944.156250,0
2010-04-07,136920.000000,137360.000000,131600.000000,132400.000000,126460.796875,0
2010-04-08,134800.000000,142160.000000,134800.000000,139280.000000,133032.156250,0
2010-04-09,138000.000000,138000.000000,137560.000000,137600.000000,131427.531250,0
2010-04-12,133360.000000,133360.000000,127600.000000,130960.000000,125085.382813,0
2010-04-13,131360.000000,131600.000000,128440.000000,128440.000000,122678.421875,0
2010-04-14,119760.000000,119760.000000,111320.000000,111800.000000,106784.851563,0
2010-04-15,111200.000000,112640.000000,108840.000000,110720.000000,105753.312500,0
2010-04-16,113120.000000,117920.000000,113120.000000,114760.000000,109612.085938,0
2010-04-19,117720.000000,125360.000000,116080.000000,118680.000000,113356.234375,0
2010-04-20,114880.000000,116160.000000,113320.000000,113400.000000,108313.093750,0
2010-04-21,110000.000000,120200.000000,110000.000000,117480.000000,112210.070313,0
2010-04-22,121000.000000,124200.000000,109400.000000,109400.000000,104492.515625,0
2010-04-23,112200.000000,113720.000000,108840.000000,108840.000000,103957.648438,0
2010-04-26,106000.000000,109200.000000,105960.000000,109200.000000,104301.500000,0
2010-04-27,112000.000000,120000.000000,110640.000000,120000.000000,114617.031250,0
2010-04-28,114400.000000,123200.000000,113600.000000,120040.000000,114655.234375,0
2010-04-29,121840.000000,121840.000000,110800.000000,113280.000000,108198.476563,0
2010-04-30,116000.000000,128840.000000,116000.000000,128840.000000,123060.484375,0
2010-05-03,124280.000000,124840.000000,117080.000000,118880.000000,113547.273438,0
